"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
2,"12178100","Annual",0.357068,"OK"
3,"12178100","SON",0.510776,"OK"
3,"12178100","DJF",0.234292,"OK"
3,"12178100","MAM",0.450098,"OK"
3,"12178100","JJA",0.563631,"OK"
3,"12178100","Annual",0.442826,"OK"
1,"12181000","SON",0.636893,"OK"
1,"12181000","DJF",0.112133,"OK"
1,"12181000","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12181000","JJA",0.492436,"OK"
1,"12181000","Annual",0.574085,"OK"
2,"12181000","SON",0.590807,"OK"
2,"12181000","DJF",0.069735,"OK"
2,"12181000","MAM",NA,"all.modeled.values.are.the.same"
2,"12181000","JJA",0.624229,"OK"
2,"12181000","Annual",0.500346,"OK"
3,"12181000","SON",0.599295,"OK"
3,"12181000","DJF",0.422336,"OK"
3,"12181000","MAM",0.156154,"OK"
3,"12181000","JJA",0.560045,"OK"
3,"12181000","Annual",0.577482,"OK"
1,"12186000","SON",0.684684,"OK"
1,"12186000","DJF",0.216058,"OK"
1,"12186000","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12186000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12186000","Annual",0.449568,"OK"
2,"12186000","SON",0.68908,"OK"
2,"12186000","DJF",0.506652,"OK"
2,"12186000","MAM",0.175438,"OK"
2,"12186000","JJA",0.291586,"OK"
2,"12186000","Annual",0.461463,"OK"
3,"12186000","SON",0.483675,"OK"
3,"12186000","DJF",0.610577,"OK"
3,"12186000","MAM",0.437019,"OK"
3,"12186000","JJA",0.604437,"OK"
3,"12186000","Annual",0.632316,"OK"
1,"12189500","SON",0.369407,"OK"
1,"12189500","DJF",0.339792,"OK"
1,"12189500","MAM",NA,"all.modeled.values.are.the.same"
1,"12189500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12189500","Annual",0.483669,"OK"
2,"12189500","SON",0.647079,"OK"
2,"12189500","DJF",0.401957,"OK"
2,"12189500","MAM",0.205434,"OK"
2,"12189500","JJA",0.467525,"OK"
2,"12189500","Annual",0.549189,"OK"
3,"12189500","SON",0.477537,"OK"
3,"12189500","DJF",0.613896,"OK"
3,"12189500","MAM",0.378004,"OK"
3,"12189500","JJA",0.704526,"OK"
3,"12189500","Annual",0.70574,"OK"
1,"12193400","SON",0.327719,"OK"
1,"12193400","DJF",0.247812,"OK"
1,"12193400","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12193400","JJA",0.077604,"OK"
1,"12193400","Annual",0.467046,"OK"
2,"12193400","SON",0.472685,"OK"
2,"12193400","DJF",0.404916,"OK"
2,"12193400","MAM",0.287988,"OK"
2,"12193400","JJA",0.500871,"OK"
2,"12193400","Annual",0.489724,"OK"
3,"12193400","SON",0.640712,"OK"
3,"12193400","DJF",0.457593,"OK"
3,"12193400","MAM",0.360821,"OK"
3,"12193400","JJA",0.365178,"OK"
3,"12193400","Annual",0.529332,"OK"
1,"12194000","SON",0.407889,"OK"
1,"12194000","DJF",0.398428,"OK"
1,"12194000","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12194000","JJA",0.216746,"OK"
1,"12194000","Annual",0.525732,"OK"
2,"12194000","SON",0.582432,"OK"
2,"12194000","DJF",0.231375,"OK"
2,"12194000","MAM",NA,"all.modeled.values.are.the.same"
2,"12194000","JJA",0.719438,"OK"
2,"12194000","Annual",0.532206,"OK"
3,"12194000","SON",0.790584,"OK"
3,"12194000","DJF",0.477629,"OK"
3,"12194000","MAM",0.293412,"OK"
3,"12194000","JJA",0.659581,"OK"
3,"12194000","Annual",0.669052,"OK"
1,"12200500","SON",0.40784,"OK"
1,"12200500","DJF",0.327214,"OK"
1,"12200500","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12200500","JJA",0.251328,"OK"
1,"12200500","Annual",0.542076,"OK"
2,"12200500","SON",0.712478,"OK"
2,"12200500","DJF",0.457555,"OK"
2,"12200500","MAM",NA,"all.modeled.values.are.the.same"
2,"12200500","JJA",0.702719,"OK"
2,"12200500","Annual",0.667697,"OK"
3,"12200500","SON",0.76059,"OK"
3,"12200500","DJF",0.703569,"OK"
3,"12200500","MAM",0.340968,"OK"
3,"12200500","JJA",0.684731,"OK"
3,"12200500","Annual",0.760214,"OK"
1,"12205000","SON",0.325694,"OK"
1,"12205000","DJF",0.259885,"OK"
1,"12205000","MAM",NA,"all.modeled.values.are.the.same"
1,"12205000","JJA",-0.038921,"OK"
1,"12205000","Annual",0.593148,"OK"
2,"12205000","SON",0.585006,"OK"
2,"12205000","DJF",0.442115,"OK"
2,"12205000","MAM",0.309132,"OK"
2,"12205000","JJA",0.322763,"OK"
2,"12205000","Annual",0.502974,"OK"
3,"12205000","SON",0.470472,"OK"
3,"12205000","DJF",0.545206,"OK"
3,"12205000","MAM",0.249791,"OK"
3,"12205000","JJA",0.407485,"OK"
3,"12205000","Annual",0.566233,"OK"
1,"12208000","SON",0.38613,"OK"
1,"12208000","DJF",NA,"all.modeled.values.are.the.same"
1,"12208000","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12208000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12208000","Annual",0.537776,"OK"
2,"12208000","SON",0.486386,"OK"
2,"12208000","DJF",0.228475,"OK"
2,"12208000","MAM",-0.100218,"OK"
2,"12208000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12208000","Annual",0.28708,"OK"
3,"12208000","SON",0.412628,"OK"
3,"12208000","DJF",0.233227,"OK"
3,"12208000","MAM",0.502719,"OK"
3,"12208000","JJA",0.420084,"OK"
3,"12208000","Annual",0.492529,"OK"
1,"12213100","SON",0.435376,"OK"
1,"12213100","DJF",0.430785,"OK"
1,"12213100","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12213100","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12213100","Annual",0.457031,"OK"
2,"12213100","SON",0.493195,"OK"
2,"12213100","DJF",0.478719,"OK"
2,"12213100","MAM",NA,"all.modeled.values.are.the.same"
2,"12213100","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12213100","Annual",0.539497,"OK"
3,"12213100","SON",0.589158,"OK"
3,"12213100","DJF",0.669764,"OK"
3,"12213100","MAM",0.526986,"OK"
3,"12213100","JJA",0.242298,"OK"
3,"12213100","Annual",0.664045,"OK"
1,"12301300","SON",NA,"nyr.Nevents.over.zero<5"
1,"12301300","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12301300","MAM",0.36416,"OK"
1,"12301300","JJA",0.163502,"OK"
1,"12301300","Annual",0.601863,"OK"
2,"12301300","SON",NA,"nyr.Nevents.over.zero<5"
2,"12301300","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12301300","MAM",0.255229,"OK"
2,"12301300","JJA",0.264272,"OK"
2,"12301300","Annual",0.534327,"OK"
3,"12301300","SON",NA,"nyr.Nevents.over.zero<5"
3,"12301300","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12301300","MAM",NA,"all.modeled.values.are.the.same"
3,"12301300","JJA",NA,"all.modeled.values.are.the.same"
3,"12301300","Annual",NA,"all.modeled.values.are.the.same"
1,"12301933","SON",NA,"all.modeled.values.are.the.same"
1,"12301933","DJF",0.231575,"OK"
1,"12301933","MAM",NA,"all.modeled.values.are.the.same"
1,"12301933","JJA",0.135498,"OK"
1,"12301933","Annual",0.191618,"OK"
2,"12301933","SON",NA,"all.modeled.values.are.the.same"
2,"12301933","DJF",0.348719,"OK"
2,"12301933","MAM",0.3487,"OK"
2,"12301933","JJA",0.310051,"OK"
2,"12301933","Annual",0.355149,"OK"
3,"12301933","SON",NA,"all.modeled.values.are.the.same"
3,"12301933","DJF",0.053107,"OK"
3,"12301933","MAM",0.378912,"OK"
3,"12301933","JJA",0.358921,"OK"
3,"12301933","Annual",0.430989,"OK"
1,"12302055","SON",NA,"nyr.Nevents.over.zero<5"
1,"12302055","DJF",0.470848,"OK"
1,"12302055","MAM",0.537705,"OK"
1,"12302055","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12302055","Annual",0.608089,"OK"
2,"12302055","SON",0.430331,"OK"
2,"12302055","DJF",0.324607,"OK"
2,"12302055","MAM",0.336383,"OK"
2,"12302055","JJA",NA,"all.modeled.values.are.the.same"
2,"12302055","Annual",0.74837,"OK"
3,"12302055","SON",0.534403,"OK"
3,"12302055","DJF",0.240011,"OK"
3,"12302055","MAM",0.495787,"OK"
3,"12302055","JJA",0.278365,"OK"
3,"12302055","Annual",0.54306,"OK"
1,"12304500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12304500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12304500","MAM",0.496073,"OK"
1,"12304500","JJA",0.18007,"OK"
1,"12304500","Annual",0.589138,"OK"
2,"12304500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12304500","DJF",0.433235,"OK"
2,"12304500","MAM",0.348654,"OK"
2,"12304500","JJA",0.35896,"OK"
2,"12304500","Annual",0.52047,"OK"
3,"12304500","SON",0.303515,"OK"
3,"12304500","DJF",0.306345,"OK"
3,"12304500","MAM",NA,"all.modeled.values.are.the.same"
3,"12304500","JJA",0.30633,"OK"
3,"12304500","Annual",0.357074,"OK"
1,"12305000","SON",NA,"nyr.Nevents.over.zero<5"
1,"12305000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12305000","MAM",0.175113,"OK"
1,"12305000","JJA",0.391819,"OK"
1,"12305000","Annual",0.401039,"OK"
2,"12305000","SON",NA,"all.modeled.values.are.the.same"
2,"12305000","DJF",0.120756,"OK"
2,"12305000","MAM",0.244947,"OK"
2,"12305000","JJA",0.406944,"OK"
2,"12305000","Annual",0.438398,"OK"
3,"12305000","SON",NA,"all.modeled.values.are.the.same"
3,"12305000","DJF",0.223741,"OK"
3,"12305000","MAM",0.14975,"OK"
3,"12305000","JJA",0.298402,"OK"
3,"12305000","Annual",0.415241,"OK"
1,"12306500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12306500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12306500","MAM",0.416825,"OK"
1,"12306500","JJA",0.337543,"OK"
1,"12306500","Annual",0.531156,"OK"
2,"12306500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12306500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12306500","MAM",NA,"all.modeled.values.are.the.same"
2,"12306500","JJA",0.245636,"OK"
2,"12306500","Annual",0.053631,"OK"
3,"12306500","SON",0.324212,"OK"
3,"12306500","DJF",-0.040699,"OK"
3,"12306500","MAM",NA,"all.modeled.values.are.the.same"
3,"12306500","JJA",0.236835,"OK"
3,"12306500","Annual",0.372596,"OK"
1,"12321500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12321500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12321500","MAM",NA,"all.modeled.values.are.the.same"
1,"12321500","JJA",0.321525,"OK"
1,"12321500","Annual",0.151815,"OK"
2,"12321500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12321500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12321500","MAM",NA,"all.modeled.values.are.the.same"
2,"12321500","JJA",0.507316,"OK"
2,"12321500","Annual",0.377186,"OK"
3,"12321500","SON",0.394287,"OK"
3,"12321500","DJF",NA,"all.modeled.values.are.the.same"
3,"12321500","MAM",NA,"all.modeled.values.are.the.same"
3,"12321500","JJA",0.393976,"OK"
3,"12321500","Annual",0.314123,"OK"
1,"12322001","SON",NA,"nyr.Nevents.over.zero<5"
1,"12322001","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12322001","MAM",0.25895,"OK"
1,"12322001","JJA",0.372889,"OK"
1,"12322001","Annual",0.436902,"OK"
2,"12322001","SON",NA,"all.modeled.values.are.the.same"
2,"12322001","DJF",0.098708,"OK"
2,"12322001","MAM",NA,"all.modeled.values.are.the.same"
2,"12322001","JJA",0.316165,"OK"
2,"12322001","Annual",0.215915,"OK"
3,"12322001","SON",NA,"all.modeled.values.are.the.same"
3,"12322001","DJF",0.166074,"OK"
3,"12322001","MAM",NA,"all.modeled.values.are.the.same"
3,"12322001","JJA",0.196346,"OK"
3,"12322001","Annual",0.149523,"OK"
1,"12323240","SON",NA,"nyr.Nevents.over.zero<5"
1,"12323240","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12323240","MAM",0.418717,"OK"
1,"12323240","JJA",NA,"all.modeled.values.are.the.same"
1,"12323240","Annual",0.36413,"OK"
2,"12323240","SON",NA,"nyr.Nevents.over.zero<5"
2,"12323240","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12323240","MAM",0.46015,"OK"
2,"12323240","JJA",0.52075,"OK"
2,"12323240","Annual",0.406552,"OK"
3,"12323240","SON",NA,"nyr.Nevents.over.zero<5"
3,"12323240","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12323240","MAM",0.424351,"OK"
3,"12323240","JJA",0.550304,"OK"
3,"12323240","Annual",0.40698,"OK"
1,"12323250","SON",NA,"nyr.Nevents.over.zero<5"
1,"12323250","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12323250","MAM",0.442856,"OK"
1,"12323250","JJA",0.310128,"OK"
1,"12323250","Annual",0.398138,"OK"
2,"12323250","SON",NA,"nyr.Nevents.over.zero<5"
2,"12323250","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12323250","MAM",0.221029,"OK"
2,"12323250","JJA",0.321039,"OK"
2,"12323250","Annual",0.03616,"OK"
3,"12323250","SON",0.52752,"OK"
3,"12323250","DJF",NA,"all.modeled.values.are.the.same"
3,"12323250","MAM",0.358162,"OK"
3,"12323250","JJA",0.444332,"OK"
3,"12323250","Annual",0.367893,"OK"
1,"12323600","SON",NA,"nyr.Nevents.over.zero<5"
1,"12323600","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12323600","MAM",0.607079,"OK"
1,"12323600","JJA",0.013298,"OK"
1,"12323600","Annual",0.527968,"OK"
2,"12323600","SON",NA,"nyr.Nevents.over.zero<5"
2,"12323600","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12323600","MAM",0.449878,"OK"
2,"12323600","JJA",-0.692731,"OK"
2,"12323600","Annual",0.481421,"OK"
3,"12323600","SON",NA,"nyr.Nevents.over.zero<5"
3,"12323600","DJF",NA,"all.modeled.values.are.the.same"
3,"12323600","MAM",0.294574,"OK"
3,"12323600","JJA",0.437209,"OK"
3,"12323600","Annual",0.494266,"OK"
1,"12323770","SON",NA,"nyr.Nevents.over.zero<5"
1,"12323770","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12323770","MAM",0.276253,"OK"
1,"12323770","JJA",0.498456,"OK"
1,"12323770","Annual",0.621631,"OK"
2,"12323770","SON",NA,"nyr.Nevents.over.zero<5"
2,"12323770","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12323770","MAM",-0.584898,"OK"
2,"12323770","JJA",0.467307,"OK"
2,"12323770","Annual",0.490827,"OK"
3,"12323770","SON",0.248437,"OK"
3,"12323770","DJF",0.387958,"OK"
3,"12323770","MAM",NA,"all.modeled.values.are.the.same"
3,"12323770","JJA",0.572411,"OK"
3,"12323770","Annual",0.518241,"OK"
1,"12323800","SON",NA,"nyr.Nevents.over.zero<5"
1,"12323800","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12323800","MAM",0.328149,"OK"
1,"12323800","JJA",-0.318795,"OK"
1,"12323800","Annual",0.028445,"OK"
2,"12323800","SON",NA,"nyr.Nevents.over.zero<5"
2,"12323800","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12323800","MAM",NA,"all.modeled.values.are.the.same"
2,"12323800","JJA",NA,"all.modeled.values.are.the.same"
2,"12323800","Annual",NA,"all.modeled.values.are.the.same"
3,"12323800","SON",NA,"all.modeled.values.are.the.same"
3,"12323800","DJF",0.161958,"OK"
3,"12323800","MAM",-0.011,"OK"
3,"12323800","JJA",NA,"all.modeled.values.are.the.same"
3,"12323800","Annual",0.24311,"OK"
1,"12324200","SON",NA,"nyr.Nevents.over.zero<5"
1,"12324200","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12324200","MAM",0.403771,"OK"
1,"12324200","JJA",0.372419,"OK"
1,"12324200","Annual",0.469373,"OK"
2,"12324200","SON",NA,"nyr.Nevents.over.zero<5"
2,"12324200","DJF",0.462785,"OK"
2,"12324200","MAM",0.489289,"OK"
2,"12324200","JJA",0.475967,"OK"
2,"12324200","Annual",0.551671,"OK"
3,"12324200","SON",NA,"all.modeled.values.are.the.same"
3,"12324200","DJF",0.447952,"OK"
3,"12324200","MAM",0.346191,"OK"
3,"12324200","JJA",0.321356,"OK"
3,"12324200","Annual",0.51772,"OK"
1,"12324590","SON",NA,"nyr.Nevents.over.zero<5"
1,"12324590","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12324590","MAM",0.468818,"OK"
1,"12324590","JJA",0.193996,"OK"
1,"12324590","Annual",0.596525,"OK"
2,"12324590","SON",NA,"nyr.Nevents.over.zero<5"
2,"12324590","DJF",0.344633,"OK"
2,"12324590","MAM",0.460684,"OK"
2,"12324590","JJA",0.178148,"OK"
2,"12324590","Annual",0.594756,"OK"
3,"12324590","SON",NA,"nyr.Nevents.over.zero<5"
3,"12324590","DJF",0.135053,"OK"
3,"12324590","MAM",0.371253,"OK"
3,"12324590","JJA",0.495255,"OK"
3,"12324590","Annual",0.360673,"OK"
1,"12324680","SON",NA,"nyr.Nevents.over.zero<5"
1,"12324680","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12324680","MAM",0.669228,"OK"
1,"12324680","JJA",0.083913,"OK"
1,"12324680","Annual",0.434958,"OK"
2,"12324680","SON",NA,"nyr.Nevents.over.zero<5"
2,"12324680","DJF",NA,"all.modeled.values.are.the.same"
2,"12324680","MAM",0.602053,"OK"
2,"12324680","JJA",0.17043,"OK"
2,"12324680","Annual",0.536158,"OK"
3,"12324680","SON",NA,"nyr.Nevents.over.zero<5"
3,"12324680","DJF",NA,"all.modeled.values.are.the.same"
3,"12324680","MAM",0.376773,"OK"
3,"12324680","JJA",0.330158,"OK"
3,"12324680","Annual",0.362177,"OK"
1,"12329500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12329500","DJF",0.335927,"OK"
1,"12329500","MAM",NA,"all.modeled.values.are.the.same"
1,"12329500","JJA",0.444664,"OK"
1,"12329500","Annual",0.371092,"OK"
2,"12329500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12329500","DJF",NA,"all.modeled.values.are.the.same"
2,"12329500","MAM",0.412297,"OK"
2,"12329500","JJA",0.397642,"OK"
2,"12329500","Annual",0.55324,"OK"
3,"12329500","SON",NA,"all.modeled.values.are.the.same"
3,"12329500","DJF",0.245537,"OK"
3,"12329500","MAM",0.376688,"OK"
3,"12329500","JJA",0.311792,"OK"
3,"12329500","Annual",0.619531,"OK"
1,"12330000","SON",NA,"nyr.Nevents.over.zero<5"
1,"12330000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12330000","MAM",NA,"all.modeled.values.are.the.same"
1,"12330000","JJA",0.508294,"OK"
1,"12330000","Annual",0.492059,"OK"
2,"12330000","SON",NA,"nyr.Nevents.over.zero<5"
2,"12330000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12330000","MAM",NA,"all.modeled.values.are.the.same"
2,"12330000","JJA",0.493745,"OK"
2,"12330000","Annual",0.238667,"OK"
3,"12330000","SON",NA,"nyr.Nevents.over.zero<5"
3,"12330000","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12330000","MAM",0.300736,"OK"
3,"12330000","JJA",0.574054,"OK"
3,"12330000","Annual",0.004796,"OK"
1,"12332000","SON",NA,"nyr.Nevents.over.zero<5"
1,"12332000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12332000","MAM",-0.049527,"OK"
1,"12332000","JJA",0.626551,"OK"
1,"12332000","Annual",0.513761,"OK"
2,"12332000","SON",NA,"nyr.Nevents.over.zero<5"
2,"12332000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12332000","MAM",NA,"all.modeled.values.are.the.same"
2,"12332000","JJA",0.315456,"OK"
2,"12332000","Annual",0.066526,"OK"
3,"12332000","SON",-0.045507,"OK"
3,"12332000","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12332000","MAM",0.190915,"OK"
3,"12332000","JJA",0.420147,"OK"
3,"12332000","Annual",0.146719,"OK"
1,"12334510","SON",NA,"nyr.Nevents.over.zero<5"
1,"12334510","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12334510","MAM",0.209886,"OK"
1,"12334510","JJA",0.461196,"OK"
1,"12334510","Annual",0.470603,"OK"
2,"12334510","SON",NA,"nyr.Nevents.over.zero<5"
2,"12334510","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12334510","MAM",NA,"all.modeled.values.are.the.same"
2,"12334510","JJA",0.585697,"OK"
2,"12334510","Annual",0.190184,"OK"
3,"12334510","SON",NA,"nyr.Nevents.over.zero<5"
3,"12334510","DJF",0.632223,"OK"
3,"12334510","MAM",NA,"all.modeled.values.are.the.same"
3,"12334510","JJA",0.577673,"OK"
3,"12334510","Annual",0.351175,"OK"
1,"12334550","SON",NA,"nyr.Nevents.over.zero<5"
1,"12334550","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12334550","MAM",0.249817,"OK"
1,"12334550","JJA",NA,"all.modeled.values.are.the.same"
1,"12334550","Annual",0.158543,"OK"
2,"12334550","SON",NA,"nyr.Nevents.over.zero<5"
2,"12334550","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12334550","MAM",0.230536,"OK"
2,"12334550","JJA",0.45311,"OK"
2,"12334550","Annual",0.38123,"OK"
3,"12334550","SON",NA,"nyr.Nevents.over.zero<5"
3,"12334550","DJF",0.28853,"OK"
3,"12334550","MAM",-0.494001,"OK"
3,"12334550","JJA",0.204271,"OK"
3,"12334550","Annual",0.233211,"OK"
1,"12335500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12335500","DJF",NA,"all.modeled.values.are.the.same"
1,"12335500","MAM",0.473185,"OK"
1,"12335500","JJA",0.305574,"OK"
1,"12335500","Annual",0.613852,"OK"
2,"12335500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12335500","DJF",NA,"all.modeled.values.are.the.same"
2,"12335500","MAM",0.352702,"OK"
2,"12335500","JJA",0.370891,"OK"
2,"12335500","Annual",0.587497,"OK"
3,"12335500","SON",NA,"nyr.Nevents.over.zero<5"
3,"12335500","DJF",NA,"all.modeled.values.are.the.same"
3,"12335500","MAM",0.648645,"OK"
3,"12335500","JJA",0.432605,"OK"
3,"12335500","Annual",0.66385,"OK"
1,"12340000","SON",NA,"nyr.Nevents.over.zero<5"
1,"12340000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12340000","MAM",0.324235,"OK"
1,"12340000","JJA",0.16386,"OK"
1,"12340000","Annual",0.594901,"OK"
2,"12340000","SON",NA,"nyr.Nevents.over.zero<5"
2,"12340000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12340000","MAM",NA,"all.modeled.values.are.the.same"
2,"12340000","JJA",0.449026,"OK"
2,"12340000","Annual",0.240779,"OK"
3,"12340000","SON",0.394287,"OK"
3,"12340000","DJF",-0.090448,"OK"
3,"12340000","MAM",NA,"all.modeled.values.are.the.same"
3,"12340000","JJA",0.362008,"OK"
3,"12340000","Annual",0.262133,"OK"
1,"12340500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12340500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12340500","MAM",0.393465,"OK"
1,"12340500","JJA",0.116865,"OK"
1,"12340500","Annual",0.56926,"OK"
2,"12340500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12340500","DJF",-0.031506,"OK"
2,"12340500","MAM",NA,"all.modeled.values.are.the.same"
2,"12340500","JJA",0.385176,"OK"
2,"12340500","Annual",0.341762,"OK"
3,"12340500","SON",0.459814,"OK"
3,"12340500","DJF",0.142719,"OK"
3,"12340500","MAM",NA,"all.modeled.values.are.the.same"
3,"12340500","JJA",0.389611,"OK"
3,"12340500","Annual",0.371185,"OK"
1,"12342500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12342500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12342500","MAM",0.34546,"OK"
1,"12342500","JJA",0.406624,"OK"
1,"12342500","Annual",0.564978,"OK"
2,"12342500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12342500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12342500","MAM",0.26159,"OK"
2,"12342500","JJA",0.417521,"OK"
2,"12342500","Annual",0.45351,"OK"
3,"12342500","SON",-0.063523,"OK"
3,"12342500","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12342500","MAM",0.29885,"OK"
3,"12342500","JJA",NA,"all.modeled.values.are.the.same"
3,"12342500","Annual",0.129949,"OK"
1,"12344000","SON",NA,"nyr.Nevents.over.zero<5"
1,"12344000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12344000","MAM",0.126861,"OK"
1,"12344000","JJA",0.587634,"OK"
1,"12344000","Annual",0.579466,"OK"
2,"12344000","SON",NA,"nyr.Nevents.over.zero<5"
2,"12344000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12344000","MAM",0.212251,"OK"
2,"12344000","JJA",0.466025,"OK"
2,"12344000","Annual",0.405959,"OK"
3,"12344000","SON",NA,"all.modeled.values.are.the.same"
3,"12344000","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12344000","MAM",NA,"all.modeled.values.are.the.same"
3,"12344000","JJA",0.309054,"OK"
3,"12344000","Annual",0.067237,"OK"
1,"12352500","SON",NA,"nyr.Nevents.over.zero<5"
1,"12352500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"12352500","MAM",0.283726,"OK"
1,"12352500","JJA",0.50998,"OK"
1,"12352500","Annual",0.587457,"OK"
2,"12352500","SON",NA,"nyr.Nevents.over.zero<5"
2,"12352500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"12352500","MAM",NA,"all.modeled.values.are.the.same"
2,"12352500","JJA",0.169184,"OK"
2,"12352500","Annual",0.12851,"OK"
3,"12352500","SON",NA,"nyr.Nevents.over.zero<5"
3,"12352500","DJF",NA,"nyr.Nevents.over.zero<5"
3,"12352500","MAM",-0.52572,"OK"
3,"12352500","JJA",NA,"all.modeled.values.are.the.same"
3,"12352500","Annual",NA,"all.modeled.values.are.the.same"
